K1001,K1002,K1004,K1053,K1081,K1082,K1086,K1100,K1103,K1104,K1303,C_052 SM Position befor joining stator TD1 - Actual value ,Attribute,Date/Time,Event 1,Event 2,Event 3,Event 4,Batch Number,Nest Number,C_052 SM Position before joining stator TD1 - difference value ,Attribute,C_052 SM Position befor joining stator TD2 - Actual value ,Attribute,C_052 SM Position before joining stator TD2 - difference value ,Attribute,C_052 SM Joining stator - Actual value ,Attribute,C_052 SM Joining stator - difference value ,Attribute,C_052 SM Joining magnet - Actual value ,Attribute,C_052 SM Joining magnet - difference value ,Attribute,C_052 Calibration magnetic field ,Attribute,P_052 Joining Stator - measuring pre-position TD1 ,Attribute,P_052 Joining Stator - measuring pre-position TD2 ,Attribute,Q_052 Joining stator - Delta measuring pre-position ,Attribute,Q_052 Joining stator - measuring pre-position - Average ,Attribute,P_052 Joining stator - Force-max Zone 0 ,Attribute,P_052 Joining stator - Force-max Zone 1 ,Attribute,Q_052 Joining stator - Force-min Zone 1 ,Attribute,P_052 Joining stator - Force-Average value Zone 1 ,Attribute,Q_052 Joining stator - Force-max Zone 2 ,Attribute,Q_052 Joining stator - Force-min Zone 2 ,Attribute,P_052 Joining stator - Force-Average value Zone 2 ,Attribute,P_052 Joining stator - Delta force / End force ,Attribute,P_052 Joining stator - Way ,Attribute,P_052 Joining stator - Gradient ,Attribute,Q_052 Joining stator - Joining position ,Attribute,Q_052 Joining stator - Joining position TD1 ,Attribute,Q_052 Joining stator - Joining position TD2 ,Attribute,Q_052 Joining stator - Joining position after Adjustment - Average ,Attribute,P_052 Joining magnet - Force-Max Zone 0 ,Attribute,P_052 Joining magnet - Force-Max Zone 1 ,Attribute,Q_052 Joining magnet - Force-Min Zone 1 ,Attribute,P_052 Joining magnet - Force-Average value Zone 1 ,Attribute,Q_052 Joining magnet - Force-Max Zone 2 ,Attribute,Q_052 Joining magnet - Force-Min Zone 2 ,Attribute,P_052 Joining magnet - Force-Average value Zone 2 ,Attribute,Q_052 Joining magnet - Joining position ,Attribute,P_052 Joining magnet - Delta force / End force ,Attribute,P_052 Joining magnet - Way ,Attribute,P_052 Joining magnet - Gradient ,Attribute,Q_052 Adjustement orientation tooth spindle ,Attribute,P_052 Adjustement angle MM ,Attribute,P_052 Quality measuring MM after joining with load ,Attribute,Q_052 Quality measuring MM after joining without load ,Attribute,P_052 Quality measuring MM before joining Nest 1 ,Attribute,P_052 Quality measuring MM before joining Nest 2 ,Attribute,P_052 Quality measuring MM before joining Nest 3 ,Attribute,P_052 Gradient MM ,Attribute,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:40:20,200,8,null,null,#19022600140,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.153,0,6.1930003,0,-0.040000204,0,6.173,0,1074,0,1907,0,930,0,1410,0,2127,0,1903,0,1987,0,2117,0,0,256,0,256,-1.1655,0,-1.1960001,0,-1.1449999,0,-1.1705,0,1089,0,1497,0,1089,0,1287,0,1571,0,1403,0,1520,0,90.573456,0,1565,0,0,256,0,256,200.0,0,-109.261,0,-0.011749626,0,-0.044099245,0,-0.18524735,0,0,256,0,256,1.1117893,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:41:14,200,8,null,null,#19022600137,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8329997,0,5.912,0,-0.079000205,0,5.8725,0,1172,0,1808,0,921,0,1310,0,2027,0,1809,0,1906,0,2019,0,0,256,0,256,-1.1705,0,-1.2110001,0,-1.1369998,0,-1.174,0,1204,0,1659,0,1201,0,1431,0,1747,0,1579,0,1693,0,90.57297,0,1747,0,0,256,0,256,200.0,0,-109.6199,0,-0.44663838,0,-0.45609912,0,0,256,0,256,-0.28962067,0,1.251564,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:41:37,200,8,null,null,#19022600135,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.075,0,6.124,0,-0.049000204,0,6.0995,0,1128,0,1803,0,924,0,1316,0,2043,0,1788,0,1904,0,2041,0,0,256,0,256,-1.1645,0,-1.195,0,-1.1389999,0,-1.1669999,0,1176,0,1603,0,1177,0,1372,0,1675,0,1524,0,1628,0,90.57552,0,1674,0,0,256,0,256,200.0,0,-108.1834,0,0.113528855,0,0.12237922,0,-0.1924192,0,0,256,0,256,1.1047701,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:42:49,200,8,null,null,#19022600143,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.7939997,0,5.8510003,0,-0.0570002,0,5.8225,0,1117,0,1786,0,937,0,1336,0,1987,0,1787,0,1878,0,1987,0,0,256,0,256,-1.1725,0,-1.2020001,0,-1.1529999,0,-1.1775,0,1238,0,1659,0,1239,0,1448,0,1712,0,1527,0,1665,0,90.57316,0,1712,0,0,256,0,256,200.0,0,-109.8716,0,-0.35706657,0,-0.35920286,0,0,256,0,256,-0.32303843,0,1.3162633,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:45:21,200,8,null,null,#19022600150,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.068,0,6.104,0,-0.036000203,0,6.086,0,1120,0,1850,0,932,0,1360,0,2092,0,1851,0,1956,0,2090,0,0,256,0,256,-1.1645,0,-1.1920002,0,-1.1429999,0,-1.1675,0,1218,0,1668,0,1219,0,1448,0,1759,0,1593,0,1695,0,90.57292,0,1759,0,0,256,0,256,200.0,0,-108.6631,0,0.15732291,0,0.18539995,0,-0.18753624,0,0,256,0,256,1.1325419,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:46:03,200,8,null,null,#19022600147,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.831,0,5.893,0,-0.062000204,0,5.862,0,1155,0,1744,0,965,0,1294,0,2102,0,1739,0,1897,0,2102,0,0,256,0,256,-1.166,0,-1.2060001,0,-1.1559999,0,-1.181,0,1208,0,1610,0,1208,0,1407,0,1677,0,1510,0,1626,0,90.57449,0,1668,0,0,256,0,256,200.0,0,-108.8774,0,-0.6566057,0,-0.6654561,0,0,256,0,256,-0.23682363,0,1.2005981,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:46:21,200,8,null,null,#19022600146,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.101,0,6.142,0,-0.041000202,0,6.1215,0,1191,0,1871,0,946,0,1363,0,2127,0,1872,0,1985,0,2121,0,0,256,0,256,-1.1685,0,-1.1960001,0,-1.1439999,0,-1.17,0,1167,0,1544,0,1167,0,1352,0,1624,0,1451,0,1562,0,90.57435,0,1624,0,0,256,0,256,200.0,0,-108.7043,0,-0.30564287,0,-0.30655843,0,-0.18875699,0,0,256,0,256,1.0544145,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:47:02,200,8,null,null,#19022600152,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.8329997,0,5.8900003,0,-0.0570002,0,5.8615,0,1092,0,1827,0,918,0,1337,0,2065,0,1811,0,1924,0,2057,0,0,256,0,256,-1.175,0,-1.2060001,0,-1.1559999,0,-1.181,0,1269,0,1702,0,1268,0,1474,0,1787,0,1620,0,1729,0,90.57404,0,1784,0,0,256,0,256,200.0,0,-110.6096,0,-0.41947693,0,-0.376751,0,0,256,0,256,-0.3048799,0,1.2775048,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:47:19,200,8,null,null,#19022600144,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.119,0,6.159,0,-0.040000204,0,6.139,0,1122,0,1895,0,965,0,1427,0,2158,0,1896,0,2005,0,2158,0,0,256,0,256,-1.1645,0,-1.195,0,-1.1399999,0,-1.1675,0,1231,0,1673,0,1232,0,1453,0,1738,0,1561,0,1688,0,90.5709,0,1738,0,0,256,0,256,200.0,0,-107.873,0,0.23651844,0,0.24018067,0,-0.19348735,0,0,256,0,256,1.1688589,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:48:47,200,8,null,null,#19022600154,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.821,0,5.875,0,-0.054000203,0,5.848,0,1101,0,1893,0,898,0,1347,0,2142,0,1815,0,1972,0,2134,0,0,256,0,256,-1.1595,0,-1.1910001,0,-1.1459999,0,-1.1685,0,1239,0,1640,0,1211,0,1434,0,1720,0,1532,0,1663,0,90.57085,0,1713,0,0,256,0,256,200.0,0,-108.9744,0,-0.5006561,0,-0.4689169,0,0,256,0,256,-0.2906888,0,1.3083285,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:49:15,200,8,null,null,#19022600151,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.119,0,6.149,0,-0.030000202,0,6.134,0,1097,0,1795,0,889,0,1321,0,2067,0,1793,0,1903,0,2064,0,0,256,0,256,-1.17,0,-1.1970001,0,-1.1479999,0,-1.1725,0,1203,0,1603,0,1203,0,1390,0,1684,0,1500,0,1625,0,90.573524,0,1672,0,0,256,0,256,200.0,0,-108.925,0,0.21027254,0,0.20096439,0,-0.2169866,0,0,256,0,256,1.1166723,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:49:57,200,8,null,null,#19022600142,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.792,0,5.828,0,-0.036000203,0,5.81,0,1057,0,1768,0,913,0,1306,0,1969,0,1769,0,1853,0,1967,0,0,256,0,256,-1.172,0,-1.1910001,0,-1.162,0,-1.1765,0,1277,0,1690,0,1254,0,1481,0,1743,0,1559,0,1694,0,90.571884,0,1739,0,0,256,0,256,200.0,0,-109.694,0,-0.050050355,0,-0.06118961,0,0,256,0,256,-0.2578814,0,1.3132114,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:50:14,200,8,null,null,#19022600153,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.0889997,0,6.156,0,-0.0670002,0,6.1225,0,1100,0,1864,0,937,0,1376,0,2166,0,1834,0,1965,0,2158,0,0,256,0,256,-1.159,0,-1.1990001,0,-1.129,0,-1.164,0,1157,0,1552,0,1153,0,1350,0,1599,0,1417,0,1557,0,90.570526,0,1598,0,0,256,0,256,200.0,0,-111.081,0,0.79927975,0,0.8146916,0,-0.20355846,0,0,256,0,256,1.1255226,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:50:56,200,8,null,null,#19022600149,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.804,0,5.86,0,-0.056000203,0,5.832,0,1109,0,1844,0,945,0,1370,0,2029,0,1843,0,1932,0,2012,0,0,256,0,256,-1.1715,0,-1.2010001,0,-1.1529999,0,-1.177,0,1223,0,1676,0,1223,0,1441,0,1757,0,1571,0,1696,0,90.57141,0,1757,0,0,256,0,256,200.0,0,-111.4225,0,-0.15778069,0,-0.22064883,0,0,256,0,256,-0.29389325,0,1.2564471,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:51:37,200,8,null,null,#19022600160,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.077,0,6.11,0,-0.0330002,0,6.0935,0,1110,0,1805,0,941,0,1330,0,2064,0,1803,0,1917,0,2057,0,0,256,0,256,-1.1645,0,-1.19,0,-1.1439999,0,-1.1669999,0,1176,0,1565,0,1176,0,1388,0,1614,0,1452,0,1575,0,90.576225,0,1611,0,0,256,0,256,200.0,0,-109.3562,0,0.34928435,0,0.3663747,0,-0.23438215,0,0,256,0,256,1.0229805,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:52:19,200,8,null,null,#19022600155,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.772,0,5.861,0,-0.0890002,0,5.8165,0,1125,0,1801,0,881,0,1302,0,2023,0,1788,0,1896,0,2017,0,0,256,0,256,-1.1655,0,-1.2060001,0,-1.1369998,0,-1.1715,0,1191,0,1582,0,1190,0,1378,0,1660,0,1488,0,1596,0,90.575264,0,1660,0,0,256,0,256,200.0,0,-110.5967,0,-0.7278665,0,-0.75212866,0,0,256,0,256,-0.2989288,0,1.2594988,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:52:36,200,8,null,null,#19022600148,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.098,0,6.146,0,-0.0480002,0,6.122,0,1158,0,1894,0,991,0,1401,0,2139,0,1895,0,1999,0,2137,0,0,256,0,256,-1.1655,0,-1.1930001,0,-1.1419998,0,-1.1675,0,1375,0,1779,0,1376,0,1580,0,1852,0,1678,0,1797,0,90.57306,0,1849,0,0,256,0,256,200.0,0,-109.933,0,0.6659139,0,0.6839198,0,-0.19272439,0,0,256,0,256,1.0559404,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:53:26,200,8,null,null,#19022600141,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.849,0,5.922,0,-0.0730002,0,5.8855,0,1095,0,1847,0,876,0,1305,0,2064,0,1790,0,1907,0,1945,0,0,256,0,256,-1.17,0,-1.21,0,-1.1419998,0,-1.176,0,1319,0,1730,0,1320,0,1526,0,1786,0,1567,0,1713,0,90.56733,0,1781,0,0,256,0,256,200.0,0,-111.8647,0,-0.3598132,0,-0.35172582,0,0,256,0,256,-0.31159398,0,1.2524797,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:53:54,200,8,null,null,#19022600145,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.0699997,0,6.107,0,-0.0370002,0,6.0885,0,1052,0,1941,0,932,0,1384,0,2113,0,1875,0,1984,0,2004,0,0,256,0,256,-1.168,0,-1.1920002,0,-1.1469998,0,-1.1695,0,1110,0,1517,0,1110,0,1292,0,1583,0,1407,0,1530,0,90.572296,0,1581,0,0,256,0,256,200.0,0,-109.478,0,-0.032044437,0,-0.036164433,0,-0.17685476,0,0,256,0,256,1.1713004,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:54:53,200,8,null,null,#19022600162,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.7869997,0,5.875,0,-0.0880002,0,5.831,0,1057,0,1888,0,964,0,1377,0,2036,0,1872,0,1951,0,2034,0,0,256,0,256,-1.1665,0,-1.1970001,0,-1.1419998,0,-1.1695,0,1225,0,1643,0,1225,0,1437,0,1691,0,1517,0,1649,0,90.57298,0,1691,0,0,256,0,256,200.0,0,-110.8604,0,-1.0663167,0,-1.0608234,0,0,256,0,256,-0.2929777,0,1.35197,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:56:57,200,8,null,null,#19022600163,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.077,0,6.133,0,-0.056000203,0,6.105,0,1053,0,1738,0,892,0,1221,0,2029,0,1718,0,1872,0,1992,0,0,256,0,256,-1.1695,0,-1.2080001,0,-1.1439999,0,-1.176,0,1096,0,1524,0,1097,0,1335,0,1577,0,1424,0,1531,0,90.576225,0,1571,0,0,256,0,256,200.0,0,-108.9076,0,-0.13199255,0,-0.067751095,0,-0.19562365,0,0,256,0,256,1.12949,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/14:57:39,200,8,null,null,#19022600158,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.848,0,5.901,0,-0.0530002,0,5.8745,0,1085,0,1877,0,935,0,1386,0,2059,0,1875,0,1963,0,2057,0,0,256,0,256,-1.1675,0,-1.1970001,0,-1.1499999,0,-1.1735,0,1121,0,1524,0,1121,0,1320,0,1575,0,1409,0,1533,0,90.57328,0,1568,0,0,256,0,256,200.0,0,-111.5077,0,-0.47593614,0,-0.4792932,0,0,256,0,256,-0.29419842,0,1.2756737,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:13:25,200,8,null,null,#19022600164,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.095,0,6.12,0,-0.025000202,0,6.1075,0,1091,0,1887,0,861,0,1330,0,2158,0,1829,0,1967,0,2156,0,0,256,0,256,-1.163,0,-1.1930001,0,-1.1409999,0,-1.1669999,0,1188,0,1602,0,1188,0,1370,0,1677,0,1486,0,1617,0,90.56952,0,1672,0,0,256,0,256,200.0,0,-110.4329,0,0.24872585,0,0.2908414,0,-0.20340587,0,0,256,0,256,1.1880856,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:14:08,200,8,null,null,#19022600157,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.883,0,5.939,0,-0.056000203,0,5.911,0,1132,0,1844,0,966,0,1352,0,2035,0,1833,0,1931,0,2034,0,0,256,0,256,-1.166,0,-1.1970001,0,-1.1479999,0,-1.1725,0,1246,0,1684,0,1247,0,1473,0,1759,0,1588,0,1705,0,90.57321,0,1752,0,0,256,0,256,200.0,0,-110.7368,0,-0.6598102,0,-0.64424574,0,0,256,0,256,-0.2923673,0,1.2167729,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:14:36,200,8,null,null,#19022600156,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.099,0,6.143,0,-0.0440002,0,6.121,0,1157,0,1895,0,909,0,1399,0,2155,0,1897,0,1999,0,2155,0,0,256,0,256,-1.1725,0,-1.1990001,0,-1.1479999,0,-1.1735,0,1255,0,1694,0,1243,0,1456,0,1758,0,1597,0,1710,0,90.57492,0,1749,0,0,256,0,256,200.0,0,-109.6537,0,0.6720176,0,0.6747642,0,-0.2067629,0,0,256,0,256,1.1600085,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:15:19,200,8,null,null,#19022600159,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.786,0,5.841,0,-0.0550002,0,5.8135,0,1110,0,1787,0,896,0,1303,0,2019,0,1788,0,1895,0,2013,0,0,256,0,256,-1.172,0,-1.2010001,0,-1.1529999,0,-1.177,0,1173,0,1581,0,1175,0,1379,0,1622,0,1438,0,1582,0,90.57228,0,1615,0,0,256,0,256,200.0,0,-110.8201,0,0.08819849,0,0.0880459,0,0,256,0,256,-0.29663992,0,1.3052766,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:15:45,200,8,null,null,#19022600166,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.161,0,6.19,0,-0.029000202,0,6.1755,0,1092,0,1877,0,932,0,1374,0,2072,0,1855,0,1955,0,2058,0,0,256,0,256,-1.168,0,-1.1910001,0,-1.1479999,0,-1.1695,0,1217,0,1624,0,1218,0,1422,0,1705,0,1514,0,1648,0,90.57142,0,1696,0,0,256,0,256,200.0,0,-110.5555,0,0.50828576,0,0.47853023,0,-0.19455549,0,0,256,0,256,1.1722159,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:16:44,200,8,null,null,#19022600161,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.815,0,5.866,0,-0.051000204,0,5.8405,0,1086,0,1788,0,929,0,1341,0,2006,0,1790,0,1891,0,2000,0,0,256,0,256,-1.1685,0,-1.1970001,0,-1.1539999,0,-1.1755,0,1219,0,1634,0,1219,0,1417,0,1705,0,1506,0,1641,0,90.569275,0,1705,0,0,256,0,256,200.0,0,-112.0295,0,-0.5117954,0,-0.50492877,0,0,256,0,256,-0.30121768,0,1.2009033,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:17:13,200,8,null,null,#19022600169,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.077,0,6.131,0,-0.054000203,0,6.104,0,1024,0,1858,0,884,0,1336,0,2056,0,1810,0,1933,0,2011,0,0,256,0,256,-1.1625,0,-1.195,0,-1.1329999,0,-1.164,0,1164,0,1539,0,1165,0,1353,0,1603,0,1421,0,1547,0,90.57339,0,1595,0,0,256,0,256,200.0,0,-109.6153,0,0.35096285,0,0.32837915,0,-0.2191229,0,0,256,0,256,1.1020234,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:19:11,200,8,null,null,#19022600176,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.849,0,5.907,0,-0.058000203,0,5.878,0,1067,0,1850,0,925,0,1339,0,2031,0,1791,0,1909,0,1998,0,0,256,0,256,-1.166,0,-1.1980001,0,-1.1459999,0,-1.172,0,1226,0,1641,0,1226,0,1447,0,1707,0,1522,0,1651,0,90.5717,0,1701,0,0,256,0,256,200.0,0,-111.4656,0,-0.87618643,0,-0.86489457,0,0,256,0,256,-0.38392285,0,1.2820826,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:19:36,200,8,null,null,#19022600172,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.113,0,6.146,0,-0.0330002,0,6.1295,0,1081,0,1967,0,936,0,1419,0,2183,0,1942,0,2060,0,2172,0,0,256,0,256,-1.165,0,-1.1930001,0,-1.1439999,0,-1.1685,0,1215,0,1638,0,1216,0,1424,0,1707,0,1513,0,1641,0,90.56931,0,1707,0,0,256,0,256,200.0,0,-110.2681,0,0.1658681,0,0.16861476,0,-0.21408734,0,0,256,0,256,1.1191137,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:31:39,200,8,null,null,#19022600175,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.814,0,5.8650002,0,-0.051000204,0,5.8395,0,1081,0,1822,0,900,0,1334,0,2052,0,1825,0,1923,0,2049,0,0,256,0,256,-1.17,0,-1.2010001,0,-1.1509999,0,-1.176,0,1217,0,1653,0,1215,0,1427,0,1719,0,1550,0,1674,0,90.57489,0,1719,0,0,256,0,256,200.0,0,-110.7872,0,-0.37919247,0,-0.3787347,0,0,256,0,256,-0.3234962,0,1.2619404,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:32:17,200,8,null,null,#19022600177,1,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,6.087,0,6.132,0,-0.045000203,0,6.1095,0,1089,0,1948,0,926,0,1373,0,2172,0,1903,0,2042,0,2142,0,0,256,0,256,-1.1635,0,-1.1910001,0,-1.1399999,0,-1.1655,0,1250,0,1673,0,1249,0,1460,0,1763,0,1595,0,1710,0,90.573586,0,1763,0,0,256,0,256,200.0,0,-109.0074,0,-0.018311106,0,-0.001983703,0,-0.19455549,0,0,256,0,256,1.1432234,0 ,
950273,HJD_LHD_BL1R - 950111,26.02.2019 14:20:07,20190226,M1998,GEM Suzhou,-,Steering,-,26.02.2019 08:56:00,TK-PCHZ,0,256,26.02.2019/15:32:56,200,8,null,null,#19022600168,3,0,256,0,256,0,256,0,256,0,256,0,256,0,256,0,256,5.857,0,5.908,0,-0.051000204,0,5.8825,0,1120,0,1834,0,955,0,1348,0,2041,0,1835,0,1921,0,2037,0,0,256,0,256,-1.1669999,0,-1.1940001,0,-1.1529999,0,-1.1735,0,1165,0,1606,0,1166,0,1368,0,1664,0,1493,0,1615,0,90.57465,0,1664,0,0,256,0,256,200.0,0,-110.269,0,-0.5061495,0,-0.50218207,0,0,256,0,256,-0.31434065,0,1.1581774,0 ,
