K1001,K1002,K1004,K1053,K1081,K1082,K1086,K1100,K1103,K1104,K1303,DMC_GearUnit ,Machine_1,Type_1,Attribute,Date/Time,Event,Batch Number,Nest Number,DMC_steering column ,Machine_2,Type_2,Attribute,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600701,1998,888878,0,27.02.2019/08:08:10,10,#19022700061,1,19022600605,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600759,1998,888878,0,27.02.2019/08:08:36,10,#19022700062,1,19022600700,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600758,1998,888878,0,27.02.2019/08:09:20,10,#19022700063,1,19022600662,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600708,1998,888878,0,27.02.2019/08:09:48,10,#19022700064,1,19022600701,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600744,1998,888878,0,27.02.2019/08:10:45,10,#19022700038,1,19022600695,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022200080,1998,888878,0,27.02.2019/08:11:03,10,#19022700065,1,19022600594,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600663,1998,888878,0,27.02.2019/08:11:58,10,#19022700066,1,19022600597,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600658,1998,888878,0,27.02.2019/08:13:40,10,#19022700067,1,19022600622,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600739,1998,888878,0,27.02.2019/08:15:01,10,#19022700068,1,19022600680,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600711,1998,888878,0,27.02.2019/08:16:07,10,#19022700069,1,19022600668,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600773,1998,888878,0,27.02.2019/08:16:33,10,#19022700070,1,19022600709,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600717,1998,888878,0,27.02.2019/08:17:23,10,#19022700071,1,19022600698,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600610,1998,888878,0,27.02.2019/08:17:47,10,#19022700072,1,19022600665,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600689,1998,888878,0,27.02.2019/08:18:43,10,#19022700073,1,19022600674,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600660,1998,888878,0,27.02.2019/08:19:06,10,#19022700074,1,19022600645,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600592,1998,888878,0,27.02.2019/08:19:58,10,#19022700075,1,19022600683,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600690,1998,888878,0,27.02.2019/08:20:30,10,#19022700076,1,19022600654,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022200080,1998,888878,0,27.02.2019/08:21:09,10,#19022700065,1,19022600594,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600639,1998,888878,0,27.02.2019/08:21:37,10,#19022700077,1,19022600658,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600591,1998,888878,0,27.02.2019/08:22:30,10,#19022700078,1,19022600681,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600592,1998,888878,0,27.02.2019/08:22:51,10,#19022700075,1,19022600683,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600661,1998,888878,0,27.02.2019/08:23:17,10,#19022700079,1,19022600672,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022200078,1998,888878,0,27.02.2019/08:23:49,10,#19022700080,1,19022600638,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600604,1998,888878,0,27.02.2019/08:24:22,10,#19022700081,1,19022600657,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600651,1998,888878,0,27.02.2019/08:25:46,10,#19022700082,1,19022600682,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600618,1998,888878,0,27.02.2019/08:26:08,10,#19022700083,1,19022600678,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600692,1998,888878,0,27.02.2019/08:26:34,10,#19022700084,1,19022600626,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022200066,1998,888878,0,27.02.2019/08:26:51,10,#19022700085,1,19022600610,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600725,1998,888878,0,27.02.2019/08:27:40,10,#19022700086,1,19022600671,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600693,1998,888878,0,27.02.2019/08:28:14,10,#19022700087,1,19022600609,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600595,1998,888878,0,27.02.2019/08:29:57,10,#19022700088,1,19022600611,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022200065,1998,888878,0,27.02.2019/08:31:22,10,#19022700089,1,19022600608,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600862,1998,888878,0,27.02.2019/08:34:08,10,#19022700090,1,19022600784,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600871,1998,888878,0,27.02.2019/08:34:40,10,#19022700091,1,19022600811,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600704,1998,888878,0,27.02.2019/08:36:25,10,#19022700092,1,19022600604,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600865,1998,888878,0,27.02.2019/08:37:02,10,#19022700093,1,19022600816,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022500036,1998,888878,0,27.02.2019/08:37:30,10,#19022700094,1,19022600621,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600714,1998,888878,0,27.02.2019/08:38:08,10,#19022700095,1,19022600684,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600743,1998,888878,0,27.02.2019/08:38:58,10,#19022700096,1,19022600685,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600675,1998,888878,0,27.02.2019/08:39:35,10,#19022700097,1,19022600812,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600745,1998,888878,0,27.02.2019/08:40:03,10,#19022700098,1,19022600688,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600863,1998,888878,0,27.02.2019/08:40:40,10,#19022700099,1,19022600789,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600831,1998,888878,0,27.02.2019/08:41:15,10,#19022700100,1,19022600819,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600688,1998,888878,0,27.02.2019/08:41:52,10,#19022700101,1,19022600615,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600679,1998,888878,0,27.02.2019/08:42:29,10,#19022700102,1,19022600817,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600747,1998,888878,0,27.02.2019/08:43:13,10,#19022700103,1,19022600687,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600770,1998,888878,0,27.02.2019/08:43:51,10,#19022700104,1,19022600702,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600855,1998,888878,0,27.02.2019/08:44:31,10,#19022700105,1,19022600821,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600728,1998,888878,0,27.02.2019/08:44:54,10,#19022700106,1,19022600800,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022500021,1998,888878,0,27.02.2019/08:45:10,10,#19022700107,1,19022600669,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600795,1998,888878,0,27.02.2019/08:45:32,10,#19022700108,1,19022600815,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600854,1998,888878,0,27.02.2019/08:46:04,10,#19022700109,1,19022600810,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600856,1998,888878,0,27.02.2019/08:47:13,10,#19022700110,1,19022600820,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600866,1998,888878,0,27.02.2019/08:48:30,10,#19022700111,1,19022600818,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600839,1998,888878,0,27.02.2019/08:49:10,10,#19022700112,1,19022600805,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600784,1998,888878,0,27.02.2019/08:50:02,10,#19022700113,1,19022600775,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600872,1998,888878,0,27.02.2019/08:50:52,10,#19022700114,1,19022600808,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 07:18:22,TK-PCHZ,19022600790,1998,888878,0,27.02.2019/08:55:37,10,#19022700115,1,19022600813,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 08:58:35,TK-PCHZ,19011100250,1998,888878,0,27.02.2019/09:11:48,10,#19011100222,1,19011100271,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 08:58:35,TK-PCHZ,19022500306,1998,888878,0,27.02.2019/09:13:35,10,#19022700116,1,19022500086,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,26.02.2019 20:46:17,20190226,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,27.02.2019 08:58:35,TK-PCHZ,19022500898,1998,888878,0,27.02.2019/09:30:46,10,#19022500661,1,19022500684,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010300048,1998,888878,0,05.01.2019/09:00:36,10,#19010500001,1,19010300116,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010201122,1998,888878,0,05.01.2019/09:01:46,10,#19010500002,1,19010300125,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010300089,1998,888878,0,05.01.2019/09:04:11,10,#19010500003,1,19010300121,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500058,1998,888878,0,05.01.2019/09:04:38,10,#19010500004,1,19010500043,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010201089,1998,888878,0,05.01.2019/09:05:08,10,#19010500005,1,19010300123,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010300088,1998,888878,0,05.01.2019/09:05:28,10,#19010500006,1,19010300119,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500068,1998,888878,0,05.01.2019/09:05:55,10,#19010500007,1,19010500023,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010300046,1998,888878,0,05.01.2019/09:06:24,10,#19010500008,1,19010300132,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010201098,1998,888878,0,05.01.2019/09:06:44,10,#19010500009,1,19010300133,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500031,1998,888878,0,05.01.2019/09:07:07,10,#19010500010,1,19010500027,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500018,1998,888878,0,05.01.2019/09:07:36,10,#19010500011,1,19010500038,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500057,1998,888878,0,05.01.2019/09:08:06,10,#19010500012,1,19010500036,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500029,1998,888878,0,05.01.2019/09:08:32,10,#19010500013,1,19010500040,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500005,1998,888878,0,05.01.2019/09:08:52,10,#19010500014,1,19010500044,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500032,1998,888878,0,05.01.2019/09:09:37,10,#19010500015,1,19010500029,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500049,1998,888878,0,05.01.2019/09:10:18,10,#19010500016,1,19010500047,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500074,1998,888878,0,05.01.2019/09:10:31,10,#19010500017,1,19010500048,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500024,1998,888878,0,05.01.2019/09:11:08,10,#19010500018,1,19010500049,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500025,1998,888878,0,05.01.2019/09:11:34,10,#19010500019,1,19010500052,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500003,1998,888878,0,05.01.2019/09:11:58,10,#19010500020,1,19010500053,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500050,1998,888878,0,05.01.2019/09:13:50,10,#19010500021,1,19010500055,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500037,1998,888878,0,05.01.2019/09:14:58,10,#19010500022,1,19010500057,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010300152,1998,888878,0,05.01.2019/09:15:32,10,#19010500023,1,19010500058,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500073,1998,888878,0,05.01.2019/09:16:05,10,#19010500024,1,19010500009,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500048,1998,888878,0,05.01.2019/09:16:32,10,#19010500025,1,19010500056,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500042,1998,888878,0,05.01.2019/09:17:26,10,#19010500026,1,19010500061,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500038,1998,888878,0,05.01.2019/09:17:45,10,#19010500027,1,19010500059,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500078,1998,888878,0,05.01.2019/09:18:02,10,#19010500028,1,19010500060,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500034,1998,888878,0,05.01.2019/09:18:35,10,#19010500029,1,19010500062,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010300056,1998,888878,0,05.01.2019/09:18:53,10,#19010500030,1,19010500063,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500081,1998,888878,0,05.01.2019/09:19:54,10,#19010500031,1,19010500064,2016,884280,0 ,
944436,ReNi  P02F_BRA_LHD_BL1N,03.01.2019 09:46:08,20190103,M2002,MA for ColPAS Nissan/Renault (CN),--,Steering,--,05.01.2019 09:00:24,TK-PCHZ,19010500075,1998,888878,0,05.01.2019/09:20:21,10,#19010500032,1,19010500054,2016,884280,0 ,
